Student_ID,Student_Name,Gender,Age,Attendance (%),GPA (last semester),Study_Hours/week,Participation (%),Assignments_Score,Midterm_Score,Final_Score,Internet_Access,Part_time_Job,Dropout_Risk,Average_Score,GPA_Level
SML1716,Sai Sharma,Other,22,55.0,6.05,15.5,29.0,69.0,70.0,82.0,Yes,Yes,No,73.66666666666667,Medium
SAI1717,Myra Singh,Male,19,54.0,6.78,17.9,51.0,79.0,65.0,83.0,Yes,No,No,75.66666666666667,Medium
SML1718,Aarav Kumar,Female,23,80.0,7.28,14.0,46.0,85.0,73.0,59.0,Yes,No,No,72.33333333333333,Medium
SML1719,Anaya Patel,Other,25,75.0,6.24,7.0,50.0,81.0,57.0,60.0,No,Yes,No,66.0,Medium
SAI1720,Kiara Singh,Male,25,80.0,5.45,14.8,46.0,50.0,52.0,55.0,Yes,No,No,52.333333333333336,Medium
SAI1721,Aditya Singh,Male,17,64.0,7.56,23.4,42.0,68.0,92.0,77.0,Yes,No,No,79.0,High
SDS1722,Diya Reddy,Male,18,81.0,7.37,17.3,54.0,81.0,75.0,87.0,Yes,No,No,81.0,Medium
SDS1723,Aditya Jain,Male,24,50.0,5.4,20.7,31.0,61.0,56.0,60.0,Yes,No,No,59.0,Medium
SML1724,Aditya Patel,Male,17,89.0,8.13,16.8,45.0,89.0,64.0,37.0,Yes,Yes,No,63.333333333333336,High
SML1725,Vivaan Jain,Female,19,64.0,7.9,14.5,47.0,98.0,75.0,59.0,Yes,No,No,77.33333333333333,High
SAI1726,Diya Sharma,Male,23,54.0,6.66,16.3,43.0,67.0,64.0,34.0,No,No,No,55.0,Medium
SML1727,Aditya Patel,Female,24,58.0,6.6,16.1,39.0,70.0,56.0,69.0,Yes,No,No,65.0,Medium
SCS1728,Aditya Singh,Other,21,72.0,7.16,21.8,45.0,62.0,72.0,75.0,Yes,No,No,69.66666666666667,Medium
SML1729,Arjun Patel,Female,18,48.0,5.47,9.8,40.0,76.0,50.0,59.0,No,No,No,61.666666666666664,Medium
SAI1730,Aarav Jain,Female,19,72.0,6.54,23.2,44.0,62.0,66.0,51.0,Yes,No,No,59.666666666666664,Medium
SML1731,Sai Singh,Male,25,49.0,3.92,19.6,23.0,36.0,41.0,49.0,Yes,No,No,42.0,Low
SML1732,Vivaan Rao,Female,23,82.0,7.55,18.7,53.0,72.0,64.0,86.0,No,No,No,74.0,High
SAI1733,Diya Gupta,Female,17,62.0,4.63,17.8,33.0,40.0,41.0,27.0,Yes,No,No,36.0,Medium
SAI1734,Arjun Gupta,Male,19,87.0,8.3,15.5,42.0,76.0,84.0,61.0,Yes,No,No,73.66666666666667,High
SCS1735,Vivaan Jain,Male,25,49.0,6.1,20.6,40.0,56.0,75.0,61.0,Yes,No,No,64.0,Medium
SAI1736,Sai Verma,Female,23,76.0,6.25,20.9,45.0,49.0,66.0,89.0,Yes,No,No,68.0,Medium
SDS1737,Arjun Rao,Male,18,51.0,5.75,18.7,37.0,50.0,50.0,83.0,Yes,No,No,61.0,Medium
SML1738,Aarav Kumar,Male,22,71.0,6.15,15.3,46.0,81.0,66.0,70.0,No,No,No,72.33333333333333,Medium
SAI1739,Aarav Patel,Male,25,98.0,8.2,5.7,52.0,89.0,100.0,71.0,Yes,Yes,No,86.66666666666667,High
SCS1740,Aditya Mehta,Male,20,40.0,3.51,5.6,25.0,44.0,46.0,48.0,Yes,Yes,No,46.0,Low
SML1741,Anaya Reddy,Female,18,65.0,8.03,17.0,42.0,92.0,87.0,74.0,Yes,No,No,84.33333333333333,High
SCS1742,Sai Sharma,Female,19,60.0,6.91,12.4,46.0,87.0,78.0,58.0,No,No,No,74.33333333333333,Medium
SML1743,Myra Sharma,Female,23,64.0,5.05,13.2,45.0,33.0,68.0,18.0,Yes,Yes,No,39.666666666666664,Medium
SDS1744,Ishita Kumar,Male,20,50.0,5.21,10.9,29.0,40.0,65.0,54.0,Yes,Yes,No,53.0,Medium
SDS1745,Aditya Mehta,Male,23,86.0,8.51,17.2,52.0,77.0,92.0,76.0,Yes,No,No,81.66666666666667,High
SML1746,Diya Sharma,Female,21,61.0,5.37,8.1,32.0,49.0,66.0,55.0,No,Yes,No,56.666666666666664,Medium
SCS1747,Diya Rao,Male,24,58.0,5.12,9.2,35.0,48.0,38.0,17.0,No,No,No,34.333333333333336,Medium
SCS1748,Myra Patel,Male,24,81.0,7.86,25.3,46.0,74.0,61.0,81.0,Yes,No,No,72.0,High
SML1749,Arjun Patel,Female,21,67.0,6.91,14.0,47.0,71.0,71.0,33.0,No,No,No,58.333333333333336,Medium
SCS1750,Vivaan Rao,Male,23,51.0,5.37,10.9,39.0,54.0,55.0,70.0,No,No,No,59.666666666666664,Medium
SCS1751,Aarav Sharma,Female,22,76.0,6.76,14.6,48.0,60.0,61.0,75.0,Yes,No,No,65.33333333333333,Medium
SCS1752,Ishita Patel,Male,24,58.0,5.27,14.9,26.0,31.0,63.0,49.0,No,No,No,47.666666666666664,Medium
SAI1753,Aditya Mehta,Male,25,76.0,7.82,21.8,55.0,68.0,56.0,87.0,Yes,No,No,70.33333333333333,High
SDS1754,Aditya Kumar,Male,21,89.0,7.77,4.2,57.0,72.0,71.0,63.0,No,Yes,No,68.66666666666667,High
SAI1755,Sai Gupta,Other,23,70.0,7.14,23.0,50.0,69.0,66.0,72.0,Yes,No,No,69.0,Medium
SCS1756,Arjun Singh,Female,17,61.0,6.93,24.5,46.0,58.0,50.0,81.0,Yes,No,No,63.0,Medium
SCS1757,Ishita Mehta,Female,24,79.0,8.61,16.3,56.0,81.0,100.0,40.0,Yes,No,No,73.66666666666667,High
SML1758,Vivaan Rao,Female,19,55.0,6.5,11.4,46.0,54.0,49.0,58.0,No,Yes,No,53.666666666666664,Medium
SDS1759,Diya Verma,Male,17,48.0,5.08,10.5,42.0,50.0,44.0,50.0,No,Yes,No,48.0,Medium
SAI1760,Arjun Patel,Female,22,83.0,7.04,13.8,43.0,60.0,81.0,67.0,Yes,Yes,No,69.33333333333333,Medium
SDS1761,Diya Patel,Male,24,82.0,9.0,23.6,63.0,82.0,98.0,100.0,Yes,No,No,93.33333333333333,High
SCS1762,Ishita Singh,Female,19,55.0,5.28,3.5,34.0,40.0,40.0,36.0,No,Yes,No,38.666666666666664,Medium
SCS1763,Sai Rao,Male,17,54.0,6.07,9.6,38.0,59.0,69.0,51.0,Yes,No,No,59.666666666666664,Medium
SML1764,Ishita Rao,Female,19,67.0,7.0,25.2,37.0,61.0,73.0,41.0,Yes,No,No,58.333333333333336,Medium
SAI1765,Diya Mehta,Male,21,49.0,6.44,11.4,38.0,73.0,92.0,87.0,No,Yes,No,84.0,Medium
SAI1766,Aarav Singh,Male,24,51.0,5.32,19.5,29.0,57.0,58.0,50.0,Yes,No,No,55.0,Medium
SCS1767,Ishita Singh,Female,25,77.0,7.85,21.4,48.0,78.0,77.0,72.0,Yes,No,No,75.66666666666667,High
SAI1768,Sai Kumar,Male,25,98.0,9.28,14.2,56.0,85.0,83.0,92.0,No,No,No,86.66666666666667,High
SCS1769,Vivaan Kumar,Male,20,70.0,6.74,20.0,42.0,71.0,58.0,77.0,Yes,No,No,68.66666666666667,Medium
SML1770,Diya Verma,Male,24,42.0,5.42,12.9,31.0,61.0,44.0,59.0,Yes,No,No,54.666666666666664,Medium
SAI1771,Arjun Singh,Male,21,57.0,4.64,9.3,32.0,48.0,63.0,86.0,No,No,No,65.66666666666667,Medium
SML1772,Aditya Singh,Female,19,70.0,6.81,18.2,37.0,84.0,68.0,75.0,Yes,No,No,75.66666666666667,Medium
SCS1773,Arjun Rao,Female,21,80.0,7.82,21.9,44.0,83.0,85.0,71.0,Yes,No,No,79.66666666666667,High
SDS1774,Arjun Gupta,Female,18,71.0,7.07,21.2,48.0,80.0,89.0,62.0,Yes,No,No,77.0,Medium
SDS1775,Aarav Verma,Female,22,60.0,6.5,22.1,37.0,66.0,37.0,59.0,Yes,No,No,54.0,Medium
SAI1776,Myra Singh,Male,17,60.0,5.79,16.5,43.0,65.0,73.0,35.0,Yes,No,No,57.666666666666664,Medium
SDS1777,Aditya Gupta,Female,22,57.0,5.19,6.1,36.0,44.0,53.0,52.0,Yes,No,No,49.666666666666664,Medium
SCS1778,Aarav Gupta,Male,21,58.0,7.5,16.4,49.0,70.0,80.0,87.0,Yes,No,No,79.0,Medium
SDS1779,Diya Kumar,Male,25,71.0,7.6,33.7,56.0,79.0,66.0,67.0,Yes,No,No,70.66666666666667,High
SCS1780,Arjun Gupta,Female,23,44.0,4.65,15.2,28.0,50.0,37.0,34.0,Yes,No,No,40.333333333333336,Medium
SDS1781,Ishita Patel,Male,22,87.0,8.41,32.9,52.0,89.0,90.0,100.0,Yes,No,No,93.0,High
SML1782,Diya Singh,Female,23,84.0,7.19,24.9,53.0,83.0,100.0,50.0,Yes,No,No,77.66666666666667,Medium
SML1783,Aditya Kumar,Male,21,74.0,8.18,21.7,55.0,68.0,94.0,51.0,Yes,No,No,71.0,High
SDS1784,Anaya Sharma,Female,17,44.0,4.89,13.7,30.0,39.0,64.0,32.0,Yes,Yes,No,45.0,Medium
SML1785,Vivaan Singh,Female,25,43.0,4.86,12.0,38.0,51.0,46.0,26.0,Yes,Yes,No,41.0,Medium
SDS1786,Arjun Reddy,Female,21,55.0,6.32,7.1,39.0,56.0,56.0,69.0,No,No,No,60.333333333333336,Medium
SAI1787,Sai Singh,Female,20,68.0,7.1,17.8,46.0,100.0,62.0,66.0,Yes,No,No,76.0,Medium
SDS1788,Aditya Verma,Female,22,94.0,8.66,27.7,58.0,92.0,81.0,83.0,Yes,No,No,85.33333333333333,High
SDS1789,Diya Verma,Male,21,63.0,7.35,15.4,42.0,73.0,49.0,91.0,Yes,No,No,71.0,Medium
SCS1790,Aditya Kumar,Female,17,66.0,6.21,17.6,41.0,57.0,53.0,52.0,Yes,No,No,54.0,Medium
SAI1791,Arjun Patel,Male,18,40.0,5.27,17.4,39.0,48.0,46.0,64.0,Yes,No,No,52.666666666666664,Medium
SCS1792,Myra Rao,Female,20,74.0,7.98,15.4,53.0,80.0,78.0,100.0,Yes,No,No,86.0,High
SAI1793,Diya Jain,Female,24,50.0,5.34,11.1,34.0,55.0,55.0,47.0,No,No,No,52.333333333333336,Medium
SAI1794,Sai Reddy,Female,21,100.0,8.45,16.0,56.0,80.0,89.0,96.0,Yes,No,No,88.33333333333333,High
SCS1795,Diya Verma,Male,23,59.0,6.16,11.3,41.0,59.0,61.0,58.0,No,No,No,59.333333333333336,Medium
SDS1796,Sai Patel,Male,18,62.0,8.41,14.6,55.0,98.0,77.0,98.0,Yes,Yes,No,91.0,High
SML1797,Myra Jain,Female,24,53.0,7.31,13.8,48.0,87.0,50.0,50.0,Yes,No,No,62.333333333333336,Medium
SAI1798,Vivaan Mehta,Male,21,64.0,6.34,22.9,40.0,66.0,56.0,39.0,Yes,No,No,53.666666666666664,Medium
SAI1799,Myra Kumar,Male,20,65.0,5.88,10.1,41.0,45.0,47.0,53.0,No,Yes,No,48.333333333333336,Medium
SCS1800,Vivaan Patel,Male,25,65.0,6.09,15.9,43.0,66.0,67.0,48.0,Yes,No,No,60.333333333333336,Medium
SCS1801,Aditya Reddy,Female,22,72.0,7.01,15.0,41.0,86.0,81.0,62.0,Yes,Yes,No,76.33333333333333,Medium
SDS1802,Aarav Singh,Female,20,78.0,6.59,22.4,45.0,80.0,77.0,63.0,Yes,No,No,73.33333333333333,Medium
SCS1803,Sai Gupta,Male,24,52.0,5.79,21.0,26.0,65.0,67.0,69.0,Yes,No,No,67.0,Medium
SML1804,Myra Gupta,Male,19,72.0,6.3,20.1,45.0,77.0,61.0,57.0,Yes,No,No,65.0,Medium
SDS1805,Aarav Kumar,Male,18,50.0,6.59,18.0,44.0,66.0,60.0,54.0,No,No,No,60.0,Medium
SAI1806,Myra Sharma,Female,23,40.0,3.95,8.7,29.0,46.0,30.0,34.0,No,Yes,No,36.666666666666664,Low
SML1807,Ishita Sharma,Female,20,52.0,7.05,11.7,41.0,64.0,52.0,59.0,Yes,Yes,No,58.333333333333336,Medium
SML1808,Anaya Singh,Male,20,50.0,5.32,23.0,36.0,56.0,65.0,39.0,Yes,No,No,53.333333333333336,Medium
SCS1809,Sai Patel,Male,25,51.0,5.12,9.0,40.0,64.0,49.0,27.0,No,No,No,46.666666666666664,Medium
SDS1810,Vivaan Kumar,Male,18,46.0,4.48,14.5,36.0,39.0,30.0,46.0,Yes,No,No,38.333333333333336,Low
SML1811,Kiara Patel,Female,17,44.0,4.35,16.2,28.0,35.0,34.0,35.0,Yes,No,No,34.666666666666664,Low
SDS1812,Sai Reddy,Female,23,40.0,4.87,9.4,31.0,50.0,38.0,63.0,No,Yes,No,50.333333333333336,Medium
SCS1813,Sai Jain,Male,24,55.0,5.65,19.3,42.0,54.0,57.0,35.0,Yes,No,No,48.666666666666664,Medium
SAI1814,Arjun Gupta,Male,19,73.0,8.84,25.9,48.0,95.0,100.0,80.0,Yes,No,No,91.66666666666667,High
SML1815,Anaya Singh,Male,18,72.0,5.87,23.3,39.0,54.0,55.0,86.0,Yes,No,No,65.0,Medium
SML1816,Aditya Reddy,Other,20,64.0,6.71,14.4,50.0,84.0,40.0,53.0,Yes,No,No,59.0,Medium
SDS1817,Arjun Gupta,Male,18,65.0,6.98,11.0,50.0,57.0,68.0,66.0,No,No,No,63.666666666666664,Medium
SAI1818,Kiara Verma,Female,18,82.0,6.66,14.1,48.0,79.0,65.0,48.0,No,Yes,No,64.0,Medium
SAI1819,Aditya Reddy,Female,21,52.0,6.41,17.1,32.0,56.0,61.0,44.0,Yes,No,No,53.666666666666664,Medium
SDS1820,Myra Patel,Male,21,40.0,5.07,13.0,31.0,33.0,43.0,74.0,Yes,No,No,50.0,Medium
SCS1821,Arjun Rao,Male,24,71.0,8.24,18.6,49.0,85.0,85.0,85.0,Yes,No,No,85.0,High
SML1822,Arjun Kumar,Male,25,86.0,8.67,12.1,58.0,84.0,87.0,89.0,Yes,Yes,No,86.66666666666667,High
SDS1823,Aditya Mehta,Female,18,49.0,4.48,13.6,26.0,34.0,45.0,19.0,No,No,No,32.666666666666664,Low
SAI1824,Arjun Patel,Female,17,60.0,5.27,23.0,30.0,36.0,58.0,58.0,Yes,No,No,50.666666666666664,Medium
SCS1825,Arjun Jain,Female,19,87.0,6.16,17.7,34.0,62.0,56.0,79.0,Yes,No,No,65.66666666666667,Medium
SML1826,Anaya Patel,Female,22,40.0,5.34,16.4,39.0,63.0,48.0,71.0,No,No,No,60.666666666666664,Medium
SAI1827,Kiara Mehta,Male,21,77.0,7.11,20.6,45.0,77.0,88.0,81.0,Yes,No,No,82.0,Medium
SDS1828,Kiara Rao,Other,24,51.0,5.63,16.1,37.0,57.0,63.0,39.0,Yes,No,No,53.0,Medium
SDS1829,Ishita Sharma,Female,24,85.0,9.1,27.4,58.0,96.0,100.0,96.0,Yes,No,No,97.33333333333333,High
SAI1830,Aditya Patel,Male,18,73.0,7.93,21.8,45.0,79.0,94.0,89.0,No,No,No,87.33333333333333,High
SML1831,Vivaan Singh,Other,25,58.0,6.76,15.3,36.0,53.0,74.0,41.0,Yes,No,No,56.0,Medium
SML1832,Arjun Reddy,Female,20,94.0,7.73,15.4,48.0,63.0,88.0,61.0,Yes,No,No,70.66666666666667,High
SDS1833,Arjun Verma,Female,17,87.0,7.83,18.3,49.0,76.0,59.0,92.0,No,No,No,75.66666666666667,High
SCS1834,Sai Sharma,Female,18,58.0,5.82,16.1,40.0,57.0,61.0,71.0,Yes,Yes,No,63.0,Medium
SDS1835,Aarav Jain,Female,22,69.0,5.52,12.2,34.0,64.0,53.0,32.0,Yes,No,No,49.666666666666664,Medium
SAI1836,Vivaan Verma,Female,21,51.0,6.59,18.1,49.0,74.0,86.0,78.0,Yes,No,No,79.33333333333333,Medium
SDS1837,Kiara Singh,Male,23,62.0,7.53,21.0,52.0,81.0,86.0,77.0,Yes,No,No,81.33333333333333,High
SDS1838,Aditya Singh,Male,25,45.0,6.67,20.8,44.0,64.0,59.0,78.0,Yes,No,No,67.0,Medium
SDS1839,Kiara Verma,Female,22,40.0,4.61,17.9,28.0,32.0,51.0,37.0,Yes,No,No,40.0,Medium
SDS1840,Sai Gupta,Male,22,57.0,5.54,14.2,44.0,59.0,57.0,65.0,Yes,No,No,60.333333333333336,Medium
SDS1841,Sai Mehta,Male,18,65.0,6.41,9.5,41.0,69.0,70.0,77.0,No,No,No,72.0,Medium
SML1842,Arjun Patel,Male,23,66.0,6.41,14.3,42.0,40.0,52.0,59.0,No,No,No,50.333333333333336,Medium
SCS1843,Vivaan Verma,Male,18,75.0,8.87,22.4,56.0,80.0,93.0,89.0,Yes,No,No,87.33333333333333,High
SAI1844,Ishita Singh,Female,23,56.0,4.84,2.9,36.0,41.0,46.0,39.0,No,Yes,No,42.0,Medium
SML1845,Vivaan Patel,Female,24,73.0,7.11,24.7,50.0,72.0,74.0,96.0,Yes,No,No,80.66666666666667,Medium
SDS1846,Aarav Kumar,Male,17,90.0,8.29,21.4,53.0,75.0,74.0,81.0,Yes,No,No,76.66666666666667,High
SCS1847,Aditya Kumar,Male,25,73.0,9.23,25.0,54.0,92.0,85.0,78.0,Yes,No,No,85.0,High
SCS1848,Aditya Kumar,Male,24,63.0,6.01,21.9,43.0,58.0,74.0,49.0,Yes,No,No,60.333333333333336,Medium
SCS1849,Sai Gupta,Female,25,59.0,7.09,14.6,48.0,69.0,58.0,73.0,Yes,No,No,66.66666666666667,Medium
SDS1850,Sai Verma,Female,21,68.0,7.18,20.8,44.0,65.0,60.0,83.0,Yes,No,No,69.33333333333333,Medium
SML1851,Ishita Patel,Male,20,73.0,6.73,16.3,37.0,61.0,67.0,47.0,Yes,No,No,58.333333333333336,Medium
SAI1852,Anaya Mehta,Female,17,65.0,6.38,15.0,41.0,53.0,55.0,92.0,Yes,No,No,66.66666666666667,Medium
SML1853,Aarav Singh,Female,25,62.0,7.02,13.7,47.0,74.0,60.0,75.0,Yes,No,No,69.66666666666667,Medium
SCS1854,Vivaan Patel,Female,20,40.0,3.46,17.0,32.0,40.0,36.0,42.0,Yes,Yes,No,39.333333333333336,Low
SML1855,Anaya Verma,Female,20,58.0,7.32,16.4,39.0,65.0,55.0,72.0,Yes,No,No,64.0,Medium
SML1856,Vivaan Singh,Male,20,78.0,6.65,20.1,43.0,82.0,54.0,67.0,Yes,No,No,67.66666666666667,Medium
SDS1857,Myra Jain,Female,18,60.0,6.23,6.2,38.0,59.0,87.0,60.0,No,Yes,No,68.66666666666667,Medium
SML1858,Aarav Jain,Male,20,100.0,8.96,28.3,67.0,100.0,95.0,100.0,Yes,No,No,98.33333333333333,High
SAI1859,Diya Jain,Female,18,52.0,5.69,19.5,36.0,50.0,48.0,57.0,No,No,No,51.666666666666664,Medium
SML1860,Ishita Singh,Female,24,55.0,6.02,15.5,34.0,40.0,65.0,72.0,No,No,No,59.0,Medium
SAI1861,Vivaan Sharma,Female,23,81.0,8.89,21.1,59.0,93.0,96.0,82.0,Yes,No,No,90.33333333333333,High
SML1862,Aarav Reddy,Female,18,64.0,5.5,15.8,35.0,58.0,67.0,58.0,No,No,No,61.0,Medium
SDS1863,Sai Kumar,Male,18,51.0,5.84,26.0,31.0,59.0,57.0,46.0,Yes,No,No,54.0,Medium
SDS1864,Kiara Verma,Female,18,70.0,6.32,7.0,38.0,57.0,75.0,81.0,No,Yes,No,71.0,Medium
SAI1865,Aarav Verma,Other,17,71.0,7.51,22.7,57.0,75.0,51.0,63.0,Yes,No,No,63.0,High
SCS1866,Diya Verma,Female,22,48.0,6.75,12.3,43.0,62.0,55.0,63.0,Yes,Yes,No,60.0,Medium
SCS1867,Anaya Sharma,Male,22,44.0,4.95,12.3,32.0,46.0,51.0,45.0,No,No,No,47.333333333333336,Medium
SCS1868,Anaya Jain,Male,17,47.0,5.86,13.4,35.0,67.0,63.0,53.0,Yes,Yes,No,61.0,Medium
SCS1869,Myra Patel,Male,17,58.0,5.77,12.3,39.0,60.0,47.0,69.0,Yes,Yes,No,58.666666666666664,Medium
SCS1870,Sai Kumar,Female,22,52.0,6.41,16.0,41.0,70.0,67.0,59.0,Yes,No,No,65.33333333333333,Medium
SML1871,Aarav Mehta,Female,22,79.0,7.01,11.9,48.0,68.0,63.0,91.0,No,No,No,74.0,Medium
SAI1872,Sai Sharma,Male,20,69.0,7.0,22.7,46.0,67.0,67.0,58.0,Yes,No,No,64.0,Medium
SCS1873,Sai Patel,Female,19,42.0,4.37,2.0,32.0,32.0,56.0,46.0,No,Yes,Yes,44.666666666666664,Low
SCS1874,Myra Singh,Female,25,84.0,7.78,22.1,52.0,74.0,89.0,66.0,Yes,No,No,76.33333333333333,High
SCS1875,Kiara Sharma,Female,22,78.0,6.8,15.4,41.0,35.0,56.0,74.0,Yes,No,No,55.0,Medium
SCS1876,Myra Gupta,Female,17,81.0,8.16,14.5,50.0,76.0,69.0,81.0,Yes,No,No,75.33333333333333,High
SAI1877,Kiara Gupta,Female,19,63.0,7.03,18.6,35.0,70.0,65.0,68.0,Yes,Yes,No,67.66666666666667,Medium
SAI1878,Anaya Sharma,Female,17,60.0,7.82,11.8,58.0,84.0,78.0,96.0,Yes,Yes,No,86.0,High
SDS1879,Kiara Mehta,Male,19,64.0,7.06,17.8,49.0,68.0,63.0,61.0,Yes,No,No,64.0,Medium
SCS1880,Kiara Gupta,Female,18,75.0,8.12,13.2,48.0,85.0,94.0,90.0,Yes,No,No,89.66666666666667,High
SDS1881,Kiara Gupta,Female,21,72.0,7.13,20.1,45.0,49.0,75.0,60.0,Yes,No,No,61.333333333333336,Medium
SDS1882,Arjun Rao,Female,19,60.0,6.38,11.3,38.0,63.0,69.0,66.0,No,Yes,No,66.0,Medium
SAI1883,Kiara Singh,Female,23,99.0,9.23,20.8,69.0,75.0,77.0,74.0,Yes,No,No,75.33333333333333,High
SCS1884,Myra Verma,Female,24,70.0,7.57,20.4,41.0,64.0,90.0,66.0,Yes,No,No,73.33333333333333,High
SML1885,Arjun Patel,Male,23,71.0,7.19,14.1,47.0,70.0,38.0,71.0,Yes,No,No,59.666666666666664,Medium
SCS1886,Arjun Rao,Male,18,62.0,4.97,12.1,34.0,62.0,60.0,77.0,No,No,No,66.33333333333333,Medium
SDS1887,Arjun Mehta,Male,23,53.0,4.95,4.8,37.0,53.0,61.0,51.0,No,Yes,No,55.0,Medium
SDS1888,Myra Sharma,Male,19,68.0,6.85,20.3,44.0,69.0,63.0,93.0,Yes,No,No,75.0,Medium
SAI1889,Anaya Patel,Female,23,61.0,6.67,25.5,34.0,67.0,82.0,70.0,Yes,No,No,73.0,Medium
SML1890,Myra Gupta,Other,17,51.0,5.76,28.4,35.0,50.0,57.0,52.0,Yes,No,No,53.0,Medium
SDS1891,Myra Rao,Male,18,58.0,6.67,17.1,37.0,61.0,67.0,90.0,Yes,No,No,72.66666666666667,Medium
SDS1892,Ishita Sharma,Male,17,79.0,8.41,25.0,54.0,88.0,88.0,91.0,Yes,No,No,89.0,High
SCS1893,Vivaan Sharma,Female,25,81.0,7.33,9.4,56.0,59.0,100.0,64.0,Yes,Yes,No,74.33333333333333,Medium
SML1894,Aditya Gupta,Male,18,49.0,5.13,20.3,24.0,57.0,67.0,58.0,Yes,No,No,60.666666666666664,Medium
SCS1895,Vivaan Verma,Female,18,50.0,6.37,19.8,35.0,60.0,72.0,59.0,Yes,No,No,63.666666666666664,Medium
SAI1896,Sai Sharma,Female,22,73.0,5.53,11.4,36.0,64.0,44.0,26.0,No,Yes,No,44.666666666666664,Medium
SDS1897,Arjun Gupta,Female,23,64.0,6.03,21.3,38.0,70.0,62.0,74.0,Yes,No,No,68.66666666666667,Medium
SML1898,Sai Kumar,Male,18,46.0,6.0,13.7,41.0,43.0,50.0,76.0,Yes,No,No,56.333333333333336,Medium
SCS1899,Sai Kumar,Male,20,55.0,5.93,12.5,37.0,53.0,69.0,87.0,Yes,No,No,69.66666666666667,Medium
SCS1900,Diya Singh,Female,19,51.0,4.99,14.9,35.0,41.0,52.0,56.0,Yes,No,No,49.666666666666664,Medium
SML1901,Diya Patel,Female,21,81.0,6.35,10.6,41.0,45.0,50.0,60.0,Yes,No,No,51.666666666666664,Medium
SCS1902,Aarav Kumar,Male,25,47.0,5.83,19.7,37.0,48.0,59.0,71.0,Yes,No,No,59.333333333333336,Medium
SCS1903,Myra Rao,Female,18,40.0,2.98,2.2,25.0,54.0,20.0,43.0,No,Yes,Yes,39.0,Low
SML1904,Sai Verma,Male,21,100.0,8.96,17.2,56.0,96.0,91.0,100.0,Yes,No,No,95.66666666666667,High
SML1905,Aarav Sharma,Female,24,72.0,7.81,15.0,54.0,97.0,68.0,77.0,No,No,No,80.66666666666667,High
SML1906,Sai Patel,Male,22,58.0,6.05,18.9,39.0,69.0,61.0,58.0,No,No,No,62.666666666666664,Medium
SDS1907,Aarav Sharma,Female,20,55.0,6.52,13.2,46.0,58.0,74.0,54.0,Yes,No,No,62.0,Medium
SCS1908,Aarav Patel,Male,24,49.0,5.09,6.0,32.0,47.0,50.0,59.0,No,No,No,52.0,Medium
SCS1909,Kiara Sharma,Male,19,85.0,8.53,18.3,57.0,91.0,81.0,62.0,Yes,No,No,78.0,High
SCS1910,Aarav Patel,Male,20,94.0,8.78,21.8,58.0,92.0,90.0,99.0,Yes,No,No,93.66666666666667,High
SML1911,Anaya Verma,Male,25,78.0,6.69,10.8,45.0,61.0,75.0,76.0,No,No,No,70.66666666666667,Medium
SDS1912,Diya Verma,Female,21,70.0,7.73,13.6,50.0,62.0,64.0,86.0,No,No,No,70.66666666666667,High
SDS1913,Aditya Gupta,Other,22,47.0,6.71,27.3,43.0,100.0,70.0,69.0,Yes,No,No,79.66666666666667,Medium
SCS1914,Sai Patel,Male,18,49.0,4.9,7.9,26.0,48.0,65.0,72.0,No,No,No,61.666666666666664,Medium
SCS1915,Anaya Singh,Male,25,63.0,6.01,13.4,47.0,57.0,67.0,73.0,Yes,No,No,65.66666666666667,Medium
SAI1916,Diya Patel,Female,24,69.0,6.66,14.8,34.0,68.0,67.0,57.0,No,No,No,64.0,Medium
SCS1917,Diya Singh,Female,23,56.0,5.95,12.8,35.0,57.0,67.0,51.0,No,No,No,58.333333333333336,Medium
SML1918,Sai Singh,Female,25,64.0,6.24,18.7,40.0,64.0,68.0,49.0,Yes,No,No,60.333333333333336,Medium
SDS1919,Vivaan Gupta,Male,21,79.0,6.39,20.7,46.0,77.0,73.0,72.0,Yes,No,No,74.0,Medium
SDS1920,Anaya Patel,Male,21,68.0,6.4,14.5,50.0,63.0,40.0,49.0,Yes,No,No,50.666666666666664,Medium
SML1921,Aditya Patel,Female,25,62.0,6.56,10.2,33.0,54.0,47.0,82.0,No,Yes,No,61.0,Medium
SML1922,Aditya Reddy,Male,21,47.0,5.23,19.4,31.0,51.0,64.0,72.0,Yes,No,No,62.333333333333336,Medium
SDS1923,Kiara Gupta,Female,25,55.0,5.64,13.6,26.0,52.0,38.0,43.0,Yes,No,No,44.333333333333336,Medium
SAI1924,Vivaan Sharma,Male,17,66.0,4.96,21.0,35.0,64.0,54.0,47.0,Yes,No,No,55.0,Medium
SML1925,Ishita Jain,Female,24,75.0,7.67,8.0,51.0,88.0,73.0,77.0,No,No,No,79.33333333333333,High
SDS1926,Kiara Kumar,Male,19,40.0,3.97,10.9,34.0,41.0,28.0,53.0,No,Yes,No,40.666666666666664,Low
SAI1927,Kiara Reddy,Female,24,74.0,7.88,29.3,51.0,66.0,83.0,100.0,Yes,No,No,83.0,High
SML1928,Vivaan Rao,Female,21,93.0,8.16,18.6,60.0,69.0,84.0,56.0,Yes,No,No,69.66666666666667,High
SML1929,Diya Verma,Female,18,81.0,6.14,14.2,46.0,62.0,87.0,57.0,Yes,Yes,No,68.66666666666667,Medium
